id_processo,orgao,esfera,tipo_contratacao,modalidade_direta,valor_estimado,texto_justificativa,categoria_bardin,keyword_dominante,rhetorical_score,is_retorico
PNCP-JUST-2025-1311,Prefeitura de Uberlândia,Municipal,Pregão Eletrônico,0,202334.68,Encomenda tecnológica (ETEC) para codesenvolvimento de solução IoT de monitoramento preventivo de integridade de pontes municipais. Envolve incerteza científica elevada e exige do consórcio pesquisa e desenvolvimento integrado com laboratórios universitários credenciados.,Inovação Legítima,inovacao_legitima,0.0323,0
PNCP-JUST-2025-1312,Tribunal de Justiça de MG,Estadual,Pregão Eletrônico,0,1207705.78,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.9159,1
PNCP-JUST-2025-1313,Município de Joinville,Municipal,Inexigibilidade,1,452410.42,"A contratação de consultoria especializada para migração de banco de dados e hospedagem em nuvem de tecnologia de ponta representa inovação metodológica necessária e disruptiva, eliminando servidores analógicos e estabelecendo governança informacional de padrão inovador no tribunal.",Mimetismo Tecnológico,mimetismo_erp,0.9113,1
PNCP-JUST-2025-1314,Prefeitura de Campinas,Municipal,Dispensa,1,509911.7,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.9049,1
PNCP-JUST-2025-1315,Procuradoria Geral do RS,Estadual,Dispensa,1,295811.52,"A contratação direta sem licitação justifica-se sob a excepcionalidade da inovação por emergência digital, visando a substituição imediata de infraestrutura de datacenter obsoleta cujo mau funcionamento ameaça a integridade de dados e a segurança das informações corporativas.",Urgência Retórica,urgencia_emergencial,0.8704,1
PNCP-JUST-2025-1316,Governo do Estado da Bahia,Estadual,Dispensa,1,341886.71,"A dispensa emergencial com base no Marco Legal de Startups justifica-se pela urgente necessidade de inovação nas metodologias de triagem de dados, uma vez que a latência no processamento de licitações acumuladas está inviabilizando o atendimento e a gestão contábil de compras.",Urgência Retórica,urgencia_emergencial,0.7711,1
PNCP-JUST-2025-1317,Ministério da Previdência,Federal,Pregão Eletrônico,0,1428396.88,Desenvolvimento conjunto de novo algoritmo preditivo de NLP baseado em Geração de Aumento por Recuperação (RAG) para avaliação ex-ante de editais de sustentabilidade. O projeto possui alto risco tecnológico e visa a criação de protótipo de software não disponível no mercado nacional.,Inovação Legítima,inovacao_legitima,0.1757,0
PNCP-JUST-2025-1318,Município de Rio Claro,Municipal,Pregão Eletrônico,0,377783.4,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.7181,1
PNCP-JUST-2025-1319,Município de Joinville,Municipal,Dispensa,1,259143.17,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.8999,1
PNCP-JUST-2025-1320,Ministério da Inovação,Federal,Inexigibilidade,1,1143299.18,"Frente à obsolescência crítica do sistema e à urgência de modernização para cumprimento de metas judiciais, a contratação de nova ferramenta em caráter excepcional sob a rubrica de inovação tecnológica visa solucionar o colapso logístico e de arquivos do tribunal.",Urgência Retórica,urgencia_emergencial,0.8875,1
PNCP-JUST-2025-1321,Prefeitura de Campinas,Municipal,Pregão Eletrônico,0,369774.54,Desenvolvimento conjunto de novo algoritmo preditivo de NLP baseado em Geração de Aumento por Recuperação (RAG) para avaliação ex-ante de editais de sustentabilidade. O projeto possui alto risco tecnológico e visa a criação de protótipo de software não disponível no mercado nacional.,Inovação Legítima,inovacao_legitima,0.1116,0
PNCP-JUST-2025-1322,Empresa Brasileira de Correios,Federal,CPS (Marco Legal),0,701001.01,Contrato Público de Solução (CPS) sob o Marco Legal de Startups para criação de metodologia inédita de rastreabilidade de medicamentos hospitalares via sensores e criptografia distribuída. O problema exige testagem de hipóteses em ambiente real e prototipação concorrente.,Inovação Legítima,inovacao_legitima,0.1101,0
PNCP-JUST-2025-1323,Prefeitura de Uberlândia,Municipal,Inexigibilidade,1,255787.47,"Aquisição de serviço proprietário de consultoria em BI e analytics. A modelagem demanda inovação computacional proprietária de alta especificidade técnica, exigindo do fornecedor exclusividade por direitos intelectuais decorrentes de inteligência artificial algorítmica aplicada à contabilidade pública.",Redundância Instrumental,redundancia_buzzword,0.9782,1
PNCP-JUST-2025-1324,Prefeitura de Caxias do Sul,Municipal,Inexigibilidade,1,268075.81,"A contratação de consultoria especializada para migração de banco de dados e hospedagem em nuvem de tecnologia de ponta representa inovação metodológica necessária e disruptiva, eliminando servidores analógicos e estabelecendo governança informacional de padrão inovador no tribunal.",Mimetismo Tecnológico,mimetismo_erp,0.7165,1
PNCP-JUST-2025-1325,Prefeitura de Campinas,Municipal,Inexigibilidade,1,620136.99,Contrato Público de Solução (CPS) sob o Marco Legal de Startups para criação de metodologia inédita de rastreabilidade de medicamentos hospitalares via sensores e criptografia distribuída. O problema exige testagem de hipóteses em ambiente real e prototipação concorrente.,Inovação Legítima,inovacao_legitima,0.2752,0
PNCP-JUST-2025-1326,Município de Rio Claro,Municipal,Pregão Eletrônico,0,69375.79,Contratação de projeto de pesquisa aplicada para otimização do tráfego urbano utilizando aprendizado por reforço profundo adaptativo em semáforos integrados. O escopo envolve incerteza técnica substancial e a ausência de soluções similares viáveis comercialmente.,Inovação Legítima,inovacao_legitima,0.0998,0
PNCP-JUST-2025-1327,Ministério da Inovação,Federal,Pregão Eletrônico,0,192057.94,Desenvolvimento conjunto de novo algoritmo preditivo de NLP baseado em Geração de Aumento por Recuperação (RAG) para avaliação ex-ante de editais de sustentabilidade. O projeto possui alto risco tecnológico e visa a criação de protótipo de software não disponível no mercado nacional.,Inovação Legítima,inovacao_legitima,0.0571,0
PNCP-JUST-2025-1328,Município de Rio Claro,Municipal,Pregão Eletrônico,0,210212.7,"Frente à obsolescência crítica do sistema e à urgência de modernização para cumprimento de metas judiciais, a contratação de nova ferramenta em caráter excepcional sob a rubrica de inovação tecnológica visa solucionar o colapso logístico e de arquivos do tribunal.",Urgência Retórica,urgencia_emergencial,0.7637,1
PNCP-JUST-2025-1329,Município de Rio Claro,Municipal,Concorrência Pública,0,1702739.05,"A renovação contratual do sistema de gestão integrada se faz sob a rubrica da inovação, uma vez que a empresa parceira introduziu atualizações que representam tecnologia altamente inovadora de nuvem privativa, essencial para mitigar a obsolescência de TI do departamento administrativo.",Mimetismo Tecnológico,mimetismo_erp,0.7397,1
PNCP-JUST-2025-1330,Ministério da Previdência,Federal,Dispensa,1,236315.41,"A renovação contratual do sistema de gestão integrada se faz sob a rubrica da inovação, uma vez que a empresa parceira introduziu atualizações que representam tecnologia altamente inovadora de nuvem privativa, essencial para mitigar a obsolescência de TI do departamento administrativo.",Mimetismo Tecnológico,mimetismo_erp,0.8407,1
PNCP-JUST-2025-1331,Ministério da Previdência,Federal,Pregão Eletrônico,0,2643332.57,Contratação de projeto de pesquisa aplicada para otimização do tráfego urbano utilizando aprendizado por reforço profundo adaptativo em semáforos integrados. O escopo envolve incerteza técnica substancial e a ausência de soluções similares viáveis comercialmente.,Inovação Legítima,inovacao_legitima,0.2773,0
PNCP-JUST-2025-1332,Procuradoria Geral do RS,Estadual,Pregão Eletrônico,0,255093.52,Desenvolvimento conjunto de novo algoritmo preditivo de NLP baseado em Geração de Aumento por Recuperação (RAG) para avaliação ex-ante de editais de sustentabilidade. O projeto possui alto risco tecnológico e visa a criação de protótipo de software não disponível no mercado nacional.,Inovação Legítima,inovacao_legitima,0.2764,0
PNCP-JUST-2025-1333,Município de Maringá,Municipal,Inexigibilidade,1,1014723.61,"Aquisição de serviço proprietário de consultoria em BI e analytics. A modelagem demanda inovação computacional proprietária de alta especificidade técnica, exigindo do fornecedor exclusividade por direitos intelectuais decorrentes de inteligência artificial algorítmica aplicada à contabilidade pública.",Redundância Instrumental,redundancia_buzzword,0.9921,1
PNCP-JUST-2025-1334,Secretaria de Saúde de SP,Estadual,Pregão Eletrônico,0,178218.68,"Aquisição de serviço proprietário de consultoria em BI e analytics. A modelagem demanda inovação computacional proprietária de alta especificidade técnica, exigindo do fornecedor exclusividade por direitos intelectuais decorrentes de inteligência artificial algorítmica aplicada à contabilidade pública.",Redundância Instrumental,redundancia_buzzword,0.9895,1
PNCP-JUST-2025-1335,Governo do Estado da Bahia,Estadual,Dispensa,1,1025769.29,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.8587,1
PNCP-JUST-2025-1336,Prefeitura de Caxias do Sul,Municipal,Inexigibilidade,1,966552.27,"Aquisição de software de atendimento eletrônico e chat corporativo dotado de inovação nos canais de comunicação com o cidadão, garantindo modernização completa, inteligência de interface e inovação preditiva capaz de revolucionar as rotinas operacionais deste órgão estatal.",Mimetismo Tecnológico,mimetismo_erp,0.6928,1
PNCP-JUST-2025-1337,Ministério da Previdência,Federal,Concorrência Pública,0,1432093.33,Contratação de projeto de pesquisa aplicada para otimização do tráfego urbano utilizando aprendizado por reforço profundo adaptativo em semáforos integrados. O escopo envolve incerteza técnica substancial e a ausência de soluções similares viáveis comercialmente.,Inovação Legítima,inovacao_legitima,0.1124,0
PNCP-JUST-2025-1338,Governo do Estado da Bahia,Estadual,Pregão Eletrônico,0,696196.0,Encomenda tecnológica (ETEC) para codesenvolvimento de solução IoT de monitoramento preventivo de integridade de pontes municipais. Envolve incerteza científica elevada e exige do consórcio pesquisa e desenvolvimento integrado com laboratórios universitários credenciados.,Inovação Legítima,inovacao_legitima,0.1843,0
PNCP-JUST-2025-1339,Superintendência de TI do INSS,Federal,Pregão Eletrônico,0,1346825.28,"A contratação de licenças corporativas do software ERP visa a modernização tecnológica imediata e disruptiva da secretaria, integrando a computação em nuvem nas rotinas de auditoria e promovendo inovação digital radical para conformidade institucional com padrões internacionais.",Mimetismo Tecnológico,mimetismo_erp,0.8937,1
PNCP-JUST-2025-1340,Tribunal de Justiça de MG,Estadual,Pregão Eletrônico,0,35000.0,"Desenvolvimento de ferramenta de inteligência artificial explicável local (XAI) para auditoria automatizada de preços de TI em tempo real. O software de base em design science research superará a opacidade dos modelos de caixa-preta tradicionais, representando inovação legítima aplicada ao controle preventivo.",Inovação Legítima,inovacao_legitima,0.2354,0
PNCP-JUST-2025-1341,Secretaria de Saúde de SP,Estadual,Dispensa,1,547219.49,Contratação de empresa especializada para fornecimento de infraestrutura de conectividade física com fiação estruturada e repetidores. A contratação representa inovação estratégica em rede complexa com aplicação de blockchain descentralizado e deep learning para segurança periférica das dependências do órgão.,Redundância Instrumental,redundancia_buzzword,0.7624,1
PNCP-JUST-2025-1342,Município de Joinville,Municipal,Pregão Eletrônico,0,1082747.0,Contrato Público de Solução (CPS) sob o Marco Legal de Startups para criação de metodologia inédita de rastreabilidade de medicamentos hospitalares via sensores e criptografia distribuída. O problema exige testagem de hipóteses em ambiente real e prototipação concorrente.,Inovação Legítima,inovacao_legitima,0.1243,0
PNCP-JUST-2025-1343,Prefeitura de Uberlândia,Municipal,Inexigibilidade,1,110284.54,"A renovação contratual do sistema de gestão integrada se faz sob a rubrica da inovação, uma vez que a empresa parceira introduziu atualizações que representam tecnologia altamente inovadora de nuvem privativa, essencial para mitigar a obsolescência de TI do departamento administrativo.",Mimetismo Tecnológico,mimetismo_erp,0.8486,1
PNCP-JUST-2025-1344,Prefeitura de Campinas,Municipal,Dispensa,1,104497.89,"A aquisição de computadores, monitores de alta resolução e notebooks corporativos justifica-se pela exigência de inovação robusta e governança algorítmica corporativa na ponta, integrando ecossistemas de inteligência artificial descentralizada e interfaces digitais de alta performance.",Redundância Instrumental,redundancia_buzzword,0.7557,1
PNCP-JUST-2025-1345,Tribunal de Justiça de MG,Estadual,Dispensa,1,124734.43,Desenvolvimento conjunto de novo algoritmo preditivo de NLP baseado em Geração de Aumento por Recuperação (RAG) para avaliação ex-ante de editais de sustentabilidade. O projeto possui alto risco tecnológico e visa a criação de protótipo de software não disponível no mercado nacional.,Inovação Legítima,inovacao_legitima,0.1764,0
PNCP-JUST-2025-1346,Superintendência de TI do INSS,Federal,Inexigibilidade,1,258778.15,"A dispensa emergencial com base no Marco Legal de Startups justifica-se pela urgente necessidade de inovação nas metodologias de triagem de dados, uma vez que a latência no processamento de licitações acumuladas está inviabilizando o atendimento e a gestão contábil de compras.",Urgência Retórica,urgencia_emergencial,0.7732,1
PNCP-JUST-2025-1347,Município de Rio Claro,Municipal,Dispensa,1,5735862.81,"A renovação contratual do sistema de gestão integrada se faz sob a rubrica da inovação, uma vez que a empresa parceira introduziu atualizações que representam tecnologia altamente inovadora de nuvem privativa, essencial para mitigar a obsolescência de TI do departamento administrativo.",Mimetismo Tecnológico,mimetismo_erp,0.6806,1
PNCP-JUST-2025-1348,Secretaria de Saúde de SP,Estadual,Inexigibilidade,1,338342.46,"A renovação contratual do sistema de gestão integrada se faz sob a rubrica da inovação, uma vez que a empresa parceira introduziu atualizações que representam tecnologia altamente inovadora de nuvem privativa, essencial para mitigar a obsolescência de TI do departamento administrativo.",Mimetismo Tecnológico,mimetismo_erp,0.8889,1
PNCP-JUST-2025-1349,Município de Joinville,Municipal,Pregão Eletrônico,0,46597.89,"Desenvolvimento de ferramenta de inteligência artificial explicável local (XAI) para auditoria automatizada de preços de TI em tempo real. O software de base em design science research superará a opacidade dos modelos de caixa-preta tradicionais, representando inovação legítima aplicada ao controle preventivo.",Inovação Legítima,inovacao_legitima,0.2009,0
